,Доллар,Евро,Юань
2022-03-28 00:00:00+00:00,95.6618,105.2662,15.031
2022-03-29 00:00:00+00:00,93.7125,102.6714,14.7104
2022-03-30 00:00:00+00:00,86.2843,96.0085,13.555
2022-03-31 00:00:00+00:00,84.0851,93.696,13.2388
2022-04-01 00:00:00+00:00,83.4097,92.493,13.1569
2022-04-02 00:00:00+00:00,83.4285,92.1468,13.1111
2022-04-03 00:00:00+00:00,83.4285,92.1468,13.1111
2022-04-04 00:00:00+00:00,83.4285,92.1468,13.1111
2022-04-05 00:00:00+00:00,83.5932,92.3872,13.1372
2022-04-06 00:00:00+00:00,83.352,91.7289,13.0993
2022-04-07 00:00:00+00:00,82.5962,90.5998,12.9838
2022-04-08 00:00:00+00:00,76.2547,83.293,11.9862
2022-04-09 00:00:00+00:00,74.8501,81.7064,11.7611
2022-04-10 00:00:00+00:00,74.8501,81.7064,11.7611
2022-04-11 00:00:00+00:00,74.8501,81.7064,11.7611
2022-04-12 00:00:00+00:00,79.1596,85.9752,12.4234
2022-04-13 00:00:00+00:00,79.6274,86.7939,12.5043
2022-04-14 00:00:00+00:00,79.8471,86.7219,12.5374
2022-04-15 00:00:00+00:00,81.288,88.0024,12.7499
2022-04-16 00:00:00+00:00,80.0437,87.0715,12.563
2022-04-17 00:00:00+00:00,80.0437,87.0715,12.563
2022-04-18 00:00:00+00:00,80.0437,87.0715,12.563
2022-04-19 00:00:00+00:00,79.4529,86.4289,12.4818
2022-04-20 00:00:00+00:00,79.0287,85.9674,12.3602
2022-04-21 00:00:00+00:00,77.0809,83.2705,12.0155
2022-04-22 00:00:00+00:00,74.999,81.2239,11.635
2022-04-23 00:00:00+00:00,73.505,80.0249,11.3057
2022-04-24 00:00:00+00:00,73.505,80.0249,11.3057
2022-04-25 00:00:00+00:00,73.505,80.0249,11.3057
2022-04-26 00:00:00+00:00,73.3611,77.4651,11.2289
2022-04-27 00:00:00+00:00,72.7089,76.667,11.1576
2022-04-28 00:00:00+00:00,72.8764,75.9224,11.1223
2022-04-29 00:00:00+00:00,72.2953,75.3117,10.9613
2022-04-30 00:00:00+00:00,71.0237,74.5589,10.8518
2022-05-01 00:00:00+00:00,71.0237,74.5589,10.8518
2022-05-02 00:00:00+00:00,71.0237,74.5589,10.8518
2022-05-03 00:00:00+00:00,71.0237,74.5589,10.8518
2022-05-04 00:00:00+00:00,71.0237,74.5589,10.8518
2022-05-05 00:00:00+00:00,69.416,72.7815,10.4877
2022-05-06 00:00:00+00:00,66.2378,70.0662,9.99646
2022-05-07 00:00:00+00:00,67.3843,71.0963,10.0352
2022-05-08 00:00:00+00:00,67.3843,71.0963,10.0352
2022-05-09 00:00:00+00:00,67.3843,71.0963,10.0352
2022-05-10 00:00:00+00:00,67.3843,71.0963,10.0352
2022-05-11 00:00:00+00:00,67.3843,71.0963,10.0352
2022-05-12 00:00:00+00:00,68.8389,72.6314,10.2029
2022-05-13 00:00:00+00:00,65.7916,68.7835,9.6905
2022-05-14 00:00:00+00:00,63.7799,65.7939,9.36542
2022-05-15 00:00:00+00:00,63.7799,65.7939,9.36542
2022-05-16 00:00:00+00:00,63.7799,65.7939,9.36542
2022-05-17 00:00:00+00:00,63.4445,65.8166,9.36231
2022-05-18 00:00:00+00:00,63.5428,66.3644,9.44705
2022-05-19 00:00:00+00:00,63.5643,66.6135,9.45947
2022-05-20 00:00:00+00:00,62.4031,64.9358,9.2395
2022-05-21 00:00:00+00:00,58.8862,60.8953,8.880320000000001
2022-05-22 00:00:00+00:00,58.8862,60.8953,8.880320000000001
2022-05-23 00:00:00+00:00,58.8862,60.8953,8.880320000000001
2022-05-24 00:00:00+00:00,58.2087,60.3851,8.79854
2022-05-25 00:00:00+00:00,56.969,58.8705,8.70648
2022-05-26 00:00:00+00:00,56.2996,57.921,8.5902
2022-05-27 00:00:00+00:00,62.0495,64.4392,9.47641
2022-05-28 00:00:00+00:00,66.4029,69.4353,10.0616
2022-05-29 00:00:00+00:00,66.4029,69.4353,10.0616
2022-05-30 00:00:00+00:00,66.4029,69.4353,10.0616
2022-05-31 00:00:00+00:00,63.0975,64.717,9.56025
2022-06-01 00:00:00+00:00,61.6069,62.7397,9.40696
2022-06-02 00:00:00+00:00,61.4733,63.6629,9.37092
2022-06-03 00:00:00+00:00,61.575,64.9053,9.357009999999997
2022-06-04 00:00:00+00:00,61.9659,65.9191,9.41664
2022-06-05 00:00:00+00:00,61.9659,65.9191,9.41664
2022-06-06 00:00:00+00:00,61.9659,65.9191,9.41664
2022-06-07 00:00:00+00:00,61.1094,64.8669,9.30979
2022-06-08 00:00:00+00:00,60.9565,64.5699,9.300360000000001
2022-06-09 00:00:00+00:00,60.2282,63.938,9.26609
2022-06-10 00:00:00+00:00,58.3895,62.0934,9.081109999999997
2022-06-11 00:00:00+00:00,57.778,60.9656,8.897920000000001
2022-06-12 00:00:00+00:00,57.778,60.9656,8.897920000000001
2022-06-13 00:00:00+00:00,57.778,60.9656,8.897920000000001
2022-06-14 00:00:00+00:00,57.778,60.9656,8.897920000000001
2022-06-15 00:00:00+00:00,57.0926,59.2481,8.60514
2022-06-16 00:00:00+00:00,56.6624,59.1204,8.54161
2022-06-17 00:00:00+00:00,56.8691,58.9568,8.55449
2022-06-18 00:00:00+00:00,56.7101,59.3299,8.55776
2022-06-19 00:00:00+00:00,56.7101,59.3299,8.55776
2022-06-20 00:00:00+00:00,56.7101,59.3299,8.55776
2022-06-21 00:00:00+00:00,56.1727,58.8003,8.47402
2022-06-22 00:00:00+00:00,54.7081,57.4566,8.26992
2022-06-23 00:00:00+00:00,53.2788,55.8307,8.02259
2022-06-24 00:00:00+00:00,53.3578,55.9886,8.00483
2022-06-25 00:00:00+00:00,53.3234,55.964,8.01826
2022-06-26 00:00:00+00:00,53.3234,55.964,8.01826
2022-06-27 00:00:00+00:00,53.3234,55.964,8.01826
2022-06-28 00:00:00+00:00,53.3641,56.0535,8.04837
2022-06-29 00:00:00+00:00,52.9699,55.8886,7.97616
2022-06-30 00:00:00+00:00,51.158,53.858,7.69846
2022-07-01 00:00:00+00:00,52.5123,54.6405,8.28897
2022-07-02 00:00:00+00:00,53.7676,56.3584,8.59418
2022-07-03 00:00:00+00:00,53.7676,56.3584,8.59418
2022-07-04 00:00:00+00:00,53.7676,56.3584,8.59418
2022-07-05 00:00:00+00:00,55.0858,57.1836,8.713989999999999
2022-07-06 00:00:00+00:00,58.5118,60.1618,8.94609
2022-07-07 00:00:00+00:00,62.911,64.326,9.55793
2022-07-08 00:00:00+00:00,63.1427,64.1349,9.59366
2022-07-09 00:00:00+00:00,61.2664,62.0499,9.28268
2022-07-10 00:00:00+00:00,61.2664,62.0499,9.28268
2022-07-11 00:00:00+00:00,61.2664,62.0499,9.28268
2022-07-12 00:00:00+00:00,61.3045,61.8056,9.21024
2022-07-13 00:00:00+00:00,58.8541,58.7643,8.79476
2022-07-14 00:00:00+00:00,58.5322,58.9002,8.724509999999999
2022-07-15 00:00:00+00:00,58.2568,58.3432,8.63954
2022-07-16 00:00:00+00:00,57.8323,57.8851,8.57233
2022-07-17 00:00:00+00:00,57.8323,57.8851,8.57233
2022-07-18 00:00:00+00:00,57.8323,57.8851,8.57233
2022-07-19 00:00:00+00:00,56.5616,57.1526,8.42641
2022-07-20 00:00:00+00:00,55.437,56.4463,8.25787
2022-07-21 00:00:00+00:00,54.8491,55.826,8.16011
2022-07-22 00:00:00+00:00,56.4783,57.1133,8.39854
2022-07-23 00:00:00+00:00,57.3917,57.7608,8.58282
2022-07-24 00:00:00+00:00,57.3917,57.7608,8.58282
2022-07-25 00:00:00+00:00,57.3917,57.7608,8.58282
2022-07-26 00:00:00+00:00,57.7821,58.6741,8.63099
2022-07-27 00:00:00+00:00,58.6605,59.4068,8.78717
2022-07-28 00:00:00+00:00,60.2198,61.0032,9.04128
2022-07-29 00:00:00+00:00,60.2031,61.2171,9.04549
2022-07-30 00:00:00+00:00,61.3101,62.5695,9.21636
2022-07-31 00:00:00+00:00,61.3101,62.5695,9.21636
2022-08-01 00:00:00+00:00,61.3101,62.5695,9.21636
2022-08-02 00:00:00+00:00,62.0506,63.2468,9.28229
2022-08-03 00:00:00+00:00,60.1595,61.2656,8.95175
2022-08-04 00:00:00+00:00,60.2374,61.1243,8.94465
2022-08-05 00:00:00+00:00,60.258,61.0872,8.933620000000001
2022-08-06 00:00:00+00:00,60.3696,61.361,8.96876
2022-08-07 00:00:00+00:00,60.3696,61.361,8.96876
2022-08-08 00:00:00+00:00,60.3696,61.361,8.96876
2022-08-09 00:00:00+00:00,60.3164,61.1615,8.9613
2022-08-10 00:00:00+00:00,60.3814,61.5542,8.95342
2022-08-11 00:00:00+00:00,60.4542,61.704,8.95251
2022-08-12 00:00:00+00:00,60.6229,62.5156,9.00583
2022-08-13 00:00:00+00:00,60.8993,62.5355,9.03978
2022-08-14 00:00:00+00:00,60.8993,62.5355,9.03978
2022-08-15 00:00:00+00:00,60.8993,62.5355,9.03978
2022-08-16 00:00:00+00:00,61.3747,62.5056,9.04515
2022-08-17 00:00:00+00:00,61.4247,62.3551,9.01556
2022-08-18 00:00:00+00:00,60.7552,61.8322,8.950990000000001
2022-08-19 00:00:00+00:00,59.957,60.8957,8.8274
2022-08-20 00:00:00+00:00,59.1321,59.3934,8.6583
2022-08-21 00:00:00+00:00,59.1321,59.3934,8.6583
2022-08-22 00:00:00+00:00,59.1321,59.3934,8.6583
2022-08-23 00:00:00+00:00,59.7419,59.5344,8.71277
2022-08-24 00:00:00+00:00,59.8963,59.3304,8.71738
2022-08-25 00:00:00+00:00,59.9974,59.5082,8.73526
2022-08-26 00:00:00+00:00,59.7699,59.5983,8.71936
2022-08-27 00:00:00+00:00,60.0924,59.8784,8.74478
2022-08-28 00:00:00+00:00,60.0924,59.8784,8.74478
2022-08-29 00:00:00+00:00,60.0924,59.8784,8.74478
2022-08-30 00:00:00+00:00,60.3636,59.9608,8.72167
2022-08-31 00:00:00+00:00,60.3677,60.5752,8.738299999999999
2022-09-01 00:00:00+00:00,60.2386,60.2141,8.72611
2022-09-02 00:00:00+00:00,60.237,60.2842,8.72835
2022-09-03 00:00:00+00:00,60.3713,60.2187,8.743649999999999
2022-09-04 00:00:00+00:00,60.3713,60.2187,8.743649999999999
2022-09-05 00:00:00+00:00,60.3713,60.2187,8.743649999999999
2022-09-06 00:00:00+00:00,60.9033,60.1408,8.784180000000001
2022-09-07 00:00:00+00:00,60.8544,60.4929,8.747060000000001
2022-09-08 00:00:00+00:00,61.1814,60.5458,8.756499999999999
2022-09-09 00:00:00+00:00,60.801,60.6952,8.73741
2022-09-10 00:00:00+00:00,60.4696,60.8571,8.73512
2022-09-11 00:00:00+00:00,60.4696,60.8571,8.73512
2022-09-12 00:00:00+00:00,60.4696,60.8571,8.73512
2022-09-13 00:00:00+00:00,60.4568,61.3127,8.725249999999999
2022-09-14 00:00:00+00:00,60.0676,60.9364,8.66164
2022-09-15 00:00:00+00:00,59.7751,59.8368,8.56771
2022-09-16 00:00:00+00:00,59.6663,59.6196,8.54232
2022-09-17 00:00:00+00:00,60.0316,59.874,8.54611
2022-09-18 00:00:00+00:00,60.0316,59.874,8.54611
2022-09-19 00:00:00+00:00,60.0316,59.874,8.54611
2022-09-20 00:00:00+00:00,60.1662,60.0426,8.55472
2022-09-21 00:00:00+00:00,60.0158,60.0507,8.54169
2022-09-22 00:00:00+00:00,60.8685,60.211,8.602419999999999
2022-09-23 00:00:00+00:00,59.8318,58.9388,8.43825
2022-09-24 00:00:00+00:00,58.1006,56.4751,8.15329
2022-09-25 00:00:00+00:00,58.1006,56.4751,8.15329
2022-09-26 00:00:00+00:00,58.1006,56.4751,8.15329
2022-09-27 00:00:00+00:00,57.999,55.9278,8.09047
2022-09-28 00:00:00+00:00,58.1756,55.9953,8.10556
2022-09-29 00:00:00+00:00,58.4485,55.7232,8.072
2022-09-30 00:00:00+00:00,57.413,55.4064,7.98495
2022-10-01 00:00:00+00:00,55.2987,52.7379,8.15532
2022-10-02 00:00:00+00:00,55.2987,52.7379,8.15532
2022-10-03 00:00:00+00:00,55.2987,52.7379,8.15532
2022-10-04 00:00:00+00:00,57.5664,54.3947,8.13315
2022-10-05 00:00:00+00:00,58.7913,56.1725,8.1823
2022-10-06 00:00:00+00:00,59.4043,58.0613,8.3637
2022-10-07 00:00:00+00:00,60.2534,58.2392,8.590779999999999
2022-10-08 00:00:00+00:00,61.2475,59.9756,8.59359
2022-10-09 00:00:00+00:00,61.2475,59.9756,8.59359
2022-10-10 00:00:00+00:00,61.2475,59.9756,8.59359
2022-10-11 00:00:00+00:00,62.3126,60.8019,8.61548
2022-10-12 00:00:00+00:00,63.684,62.3481,8.752410000000001
2022-10-13 00:00:00+00:00,63.7559,62.5867,8.669799999999999
2022-10-14 00:00:00+00:00,63.4917,62.5903,8.70486
2022-10-15 00:00:00+00:00,63.0558,62.4695,8.69152
2022-10-16 00:00:00+00:00,63.0558,62.4695,8.69152
2022-10-17 00:00:00+00:00,63.0558,62.4695,8.69152
2022-10-18 00:00:00+00:00,61.7634,60.5608,8.52304
2022-10-19 00:00:00+00:00,61.7032,60.53,8.50975
2022-10-20 00:00:00+00:00,61.5905,60.1086,8.45711
2022-10-21 00:00:00+00:00,61.5018,60.4371,8.45185
2022-10-22 00:00:00+00:00,61.1958,59.8378,8.3732
2022-10-23 00:00:00+00:00,61.1958,59.8378,8.3732
2022-10-24 00:00:00+00:00,61.1958,59.8378,8.3732
2022-10-25 00:00:00+00:00,61.1629,60.1575,8.32169
2022-10-26 00:00:00+00:00,61.3326,60.4648,8.324160000000001
2022-10-27 00:00:00+00:00,61.4277,61.5682,8.478449999999999
2022-10-28 00:00:00+00:00,61.3589,61.5718,8.43967
2022-10-29 00:00:00+00:00,61.5343,61.1328,8.43159
2022-10-30 00:00:00+00:00,61.5343,61.1328,8.43159
2022-10-31 00:00:00+00:00,61.5343,61.1328,8.43159
2022-11-01 00:00:00+00:00,61.6229,61.1196,8.39469
2022-11-02 00:00:00+00:00,61.4275,60.9668,8.40548
2022-11-03 00:00:00+00:00,61.6175,60.9216,8.42847
2022-11-04 00:00:00+00:00,62.0955,60.6071,8.43037
2022-11-05 00:00:00+00:00,62.0955,60.6071,8.43037
2022-11-06 00:00:00+00:00,62.0955,60.6071,8.43037
2022-11-07 00:00:00+00:00,62.0955,60.6071,8.43037
2022-11-08 00:00:00+00:00,61.2367,60.9013,8.43154
2022-11-09 00:00:00+00:00,60.9774,60.8231,8.36997
2022-11-10 00:00:00+00:00,61.0611,61.2445,8.39724
2022-11-11 00:00:00+00:00,61.2434,61.0037,8.40456
2022-11-12 00:00:00+00:00,60.2179,61.5416,8.44637
2022-11-13 00:00:00+00:00,60.2179,61.5416,8.44637
2022-11-14 00:00:00+00:00,60.2179,61.5416,8.44637
2022-11-15 00:00:00+00:00,60.3982,62.1554,8.542480000000001
2022-11-16 00:00:00+00:00,60.3116,62.6297,8.53691
2022-11-17 00:00:00+00:00,60.3484,62.6675,8.50026
2022-11-18 00:00:00+00:00,60.3894,62.5712,8.44679
2022-11-19 00:00:00+00:00,60.3741,62.4484,8.472010000000001
2022-11-20 00:00:00+00:00,60.3741,62.4484,8.472010000000001
2022-11-21 00:00:00+00:00,60.3741,62.4484,8.472010000000001
2022-11-22 00:00:00+00:00,60.7379,62.1245,8.475570000000001
2022-11-23 00:00:00+00:00,60.6566,62.1774,8.47222
2022-11-24 00:00:00+00:00,60.5043,62.285,8.43616
2022-11-25 00:00:00+00:00,60.3866,62.7814,8.437999999999999
2022-11-26 00:00:00+00:00,60.4797,62.8762,8.424479999999999
2022-11-27 00:00:00+00:00,60.4797,62.8762,8.424479999999999
2022-11-28 00:00:00+00:00,60.4797,62.8762,8.424479999999999
2022-11-29 00:00:00+00:00,60.752,63.3008,8.412560000000001
2022-11-30 00:00:00+00:00,61.0742,63.3882,8.48798
2022-12-01 00:00:00+00:00,60.8803,63.0504,8.53746
2022-12-02 00:00:00+00:00,61.1479,63.8279,8.63709
2022-12-03 00:00:00+00:00,61.7749,64.9868,8.78395
2022-12-04 00:00:00+00:00,61.7749,64.9868,8.78395
2022-12-05 00:00:00+00:00,61.7749,64.9868,8.78395
2022-12-06 00:00:00+00:00,62.1849,65.5205,8.93117
2022-12-07 00:00:00+00:00,62.9103,66.1087,8.96835
2022-12-08 00:00:00+00:00,62.9372,65.8966,8.99043
2022-12-09 00:00:00+00:00,62.5722,65.6762,8.97431
2022-12-10 00:00:00+00:00,62.3813,65.8407,8.96236
2022-12-11 00:00:00+00:00,62.3813,65.8407,8.96236
2022-12-12 00:00:00+00:00,62.3813,65.8407,8.96236
2022-12-13 00:00:00+00:00,62.7674,66.27,8.984359999999999
2022-12-14 00:00:00+00:00,63.212,66.7017,9.03731
2022-12-15 00:00:00+00:00,63.359,67.4478,9.10864
2022-12-16 00:00:00+00:00,64.3015,68.447,9.20786
2022-12-17 00:00:00+00:00,64.6078,68.7798,9.24382
2022-12-18 00:00:00+00:00,64.6078,68.7798,9.24382
2022-12-19 00:00:00+00:00,64.6078,68.7798,9.24382
2022-12-20 00:00:00+00:00,66.3474,70.6196,9.49964
2022-12-21 00:00:00+00:00,69.0037,73.3389,9.87901
2022-12-22 00:00:00+00:00,70.5256,75.0914,10.0836
2022-12-23 00:00:00+00:00,72.1306,76.6446,10.26
2022-12-24 00:00:00+00:00,68.676,73.0407,9.75884
2022-12-25 00:00:00+00:00,68.676,73.0407,9.75884
2022-12-26 00:00:00+00:00,68.676,73.0407,9.75884
2022-12-27 00:00:00+00:00,68.4487,72.6226,9.73334
2022-12-28 00:00:00+00:00,69.9346,74.1829,9.94575
2022-12-29 00:00:00+00:00,71.3261,75.66,10.1469
2022-12-30 00:00:00+00:00,71.9778,76.0765,10.1306
2022-12-31 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-01 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-02 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-03 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-04 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-05 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-06 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-07 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-08 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-09 00:00:00+00:00,70.3375,75.6553,9.89492
2023-01-10 00:00:00+00:00,70.3002,75.0785,10.2867
2023-01-11 00:00:00+00:00,69.6094,74.5438,10.22
2023-01-12 00:00:00+00:00,69.0202,74.1361,10.1396
2023-01-13 00:00:00+00:00,67.7775,72.7908,10.0016
2023-01-14 00:00:00+00:00,67.5744,73.1131,10.0307
2023-01-15 00:00:00+00:00,67.5744,73.1131,10.0307
2023-01-16 00:00:00+00:00,67.5744,73.1131,10.0307
2023-01-17 00:00:00+00:00,68.2892,73.8298,10.1368
2023-01-18 00:00:00+00:00,68.6644,74.2646,10.1146
2023-01-19 00:00:00+00:00,68.8728,74.5882,10.1751
2023-01-20 00:00:00+00:00,68.8467,74.4058,10.132
2023-01-21 00:00:00+00:00,68.6656,74.3434,10.1227
2023-01-22 00:00:00+00:00,68.6656,74.3434,10.1227
2023-01-23 00:00:00+00:00,68.6656,74.3434,10.1227
2023-01-24 00:00:00+00:00,68.6288,74.7307,10.1125
2023-01-25 00:00:00+00:00,68.7529,74.6948,10.111
2023-01-26 00:00:00+00:00,68.9573,74.9564,10.1479
2023-01-27 00:00:00+00:00,69.1263,75.3348,10.2491
2023-01-28 00:00:00+00:00,69.3372,75.4062,10.2525
2023-01-29 00:00:00+00:00,69.3372,75.4062,10.2525
2023-01-30 00:00:00+00:00,69.3372,75.4062,10.2525
2023-01-31 00:00:00+00:00,69.5927,75.7799,10.3077
2023-02-01 00:00:00+00:00,70.5174,76.3004,10.4259
2023-02-02 00:00:00+00:00,70.1217,76.2245,10.3905
2023-02-03 00:00:00+00:00,70.0414,76.9564,10.4037
2023-02-04 00:00:00+00:00,70.3847,76.7344,10.4217
2023-02-05 00:00:00+00:00,70.3847,76.7344,10.4217
2023-02-06 00:00:00+00:00,70.3847,76.7344,10.4217
2023-02-07 00:00:00+00:00,70.5991,76.0347,10.3815
2023-02-08 00:00:00+00:00,70.8924,75.9087,10.4331
2023-02-09 00:00:00+00:00,71.5763,76.8344,10.5391
2023-02-10 00:00:00+00:00,72.8949,78.3223,10.7524
2023-02-11 00:00:00+00:00,72.7923,78.0542,10.6916
2023-02-12 00:00:00+00:00,72.7923,78.0542,10.6916
2023-02-13 00:00:00+00:00,72.7923,78.0542,10.6916
2023-02-14 00:00:00+00:00,73.6307,78.671,10.7717
2023-02-15 00:00:00+00:00,73.8645,79.3355,10.8227
2023-02-16 00:00:00+00:00,74.2077,79.5654,10.8473
2023-02-17 00:00:00+00:00,74.7638,79.9764,10.8855
2023-02-18 00:00:00+00:00,74.7588,79.6104,10.8409
2023-02-19 00:00:00+00:00,74.7588,79.6104,10.8409
2023-02-20 00:00:00+00:00,74.7588,79.6104,10.8409
2023-02-21 00:00:00+00:00,74.0432,79.133,10.7797
2023-02-22 00:00:00+00:00,74.8596,79.7588,10.8562
2023-02-23 00:00:00+00:00,74.7087,79.5716,10.8398
2023-02-24 00:00:00+00:00,74.7087,79.5716,10.8398
2023-02-25 00:00:00+00:00,74.7087,79.5716,10.8398
2023-02-26 00:00:00+00:00,74.7087,79.5716,10.8398
2023-02-27 00:00:00+00:00,74.7087,79.5716,10.8398
2023-02-28 00:00:00+00:00,75.4323,79.623,10.7928
2023-03-01 00:00:00+00:00,74.8932,79.5134,10.7467
2023-03-02 00:00:00+00:00,75.2513,80.1008,10.9077
2023-03-03 00:00:00+00:00,75.4729,80.1897,10.9089
2023-03-04 00:00:00+00:00,75.4592,80.0469,10.9137
2023-03-05 00:00:00+00:00,75.4592,80.0469,10.9137
2023-03-06 00:00:00+00:00,75.4592,80.0469,10.9137
2023-03-07 00:00:00+00:00,75.4728,80.2353,10.8754
2023-03-08 00:00:00+00:00,75.4577,80.5496,10.8672
2023-03-09 00:00:00+00:00,75.4577,80.5496,10.8672
2023-03-10 00:00:00+00:00,75.9028,80.1372,10.8623
2023-03-11 00:00:00+00:00,75.9406,80.4009,10.8995
2023-03-12 00:00:00+00:00,75.9406,80.4009,10.8995
2023-03-13 00:00:00+00:00,75.9406,80.4009,10.8995
2023-03-14 00:00:00+00:00,75.4609,80.6102,10.9313
2023-03-15 00:00:00+00:00,75.1927,80.5192,10.9296
2023-03-16 00:00:00+00:00,75.7457,80.8763,10.9704
2023-03-17 00:00:00+00:00,76.4095,81.1418,11.0485
2023-03-18 00:00:00+00:00,76.6044,81.4635,11.1226
2023-03-19 00:00:00+00:00,76.6044,81.4635,11.1226
2023-03-20 00:00:00+00:00,76.6044,81.4635,11.1226
2023-03-21 00:00:00+00:00,77.2422,82.3736,11.2057
2023-03-22 00:00:00+00:00,76.8373,82.5428,11.1652
2023-03-23 00:00:00+00:00,76.9561,82.967,11.1547
2023-03-24 00:00:00+00:00,76.3072,83.1452,11.1662
2023-03-25 00:00:00+00:00,76.4479,82.3923,11.1146
2023-03-26 00:00:00+00:00,76.4479,82.3923,11.1146
2023-03-27 00:00:00+00:00,76.4479,82.3923,11.1146
2023-03-28 00:00:00+00:00,76.5662,82.2913,11.1098
2023-03-29 00:00:00+00:00,76.5939,82.775,11.1127
2023-03-30 00:00:00+00:00,76.9781,83.4859,11.1622
2023-03-31 00:00:00+00:00,77.0863,83.7639,11.1847
2023-04-01 00:00:00+00:00,77.3233,84.1116,11.2411
2023-04-02 00:00:00+00:00,77.3233,84.1116,11.2411
2023-04-03 00:00:00+00:00,77.3233,84.1116,11.2411
2023-04-04 00:00:00+00:00,77.951,84.6185,11.3028
2023-04-05 00:00:00+00:00,79.3563,86.7207,11.5308
2023-04-06 00:00:00+00:00,79.4961,87.0954,11.5445
2023-04-07 00:00:00+00:00,80.6713,88.1294,11.7039
2023-04-08 00:00:00+00:00,82.3988,90.2892,11.9582
2023-04-09 00:00:00+00:00,82.3988,90.2892,11.9582
2023-04-10 00:00:00+00:00,82.3988,90.2892,11.9582
2023-04-11 00:00:00+00:00,81.7441,89.1737,11.8746
2023-04-12 00:00:00+00:00,82.1799,89.7271,11.9248
2023-04-13 00:00:00+00:00,82.0934,89.7599,11.9142
2023-04-14 00:00:00+00:00,81.6758,90.0035,11.8566
2023-04-15 00:00:00+00:00,81.5045,90.1637,11.8803
2023-04-16 00:00:00+00:00,81.5045,90.1637,11.8803
2023-04-17 00:00:00+00:00,81.5045,90.1637,11.8803
2023-04-18 00:00:00+00:00,81.6279,89.659,11.852
2023-04-19 00:00:00+00:00,81.6028,89.5713,11.8482
2023-04-20 00:00:00+00:00,81.6549,89.3736,11.8178
2023-04-21 00:00:00+00:00,81.6188,89.4638,11.847
2023-04-22 00:00:00+00:00,81.4863,89.3495,11.8111
2023-04-23 00:00:00+00:00,81.4863,89.3495,11.8111
2023-04-24 00:00:00+00:00,81.4863,89.3495,11.8111
2023-04-25 00:00:00+00:00,81.2745,89.4589,11.77
2023-04-26 00:00:00+00:00,81.5499,90.0332,11.7664
2023-04-27 00:00:00+00:00,81.6274,90.1436,11.7626
2023-04-28 00:00:00+00:00,81.5601,90.2023,11.7609
2023-04-29 00:00:00+00:00,80.5093,88.3712,11.5659
2023-04-30 00:00:00+00:00,80.5093,88.3712,11.5659
2023-05-01 00:00:00+00:00,80.5093,88.3712,11.5659
2023-05-02 00:00:00+00:00,80.5093,88.3712,11.5659
2023-05-03 00:00:00+00:00,79.9609,87.6556,11.4884
2023-05-04 00:00:00+00:00,79.3071,87.575,11.4456
2023-05-05 00:00:00+00:00,78.6139,86.9986,11.3488
2023-05-06 00:00:00+00:00,76.8207,84.9073,11.1158
2023-05-07 00:00:00+00:00,76.8207,84.9073,11.1158
2023-05-08 00:00:00+00:00,76.8207,84.9073,11.1158
2023-05-09 00:00:00+00:00,76.8207,84.9073,11.1158
2023-05-10 00:00:00+00:00,76.8207,84.9073,11.1158
2023-05-11 00:00:00+00:00,76.6929,84.1498,11.039
2023-05-12 00:00:00+00:00,75.8846,82.8877,10.9119
2023-05-13 00:00:00+00:00,77.2041,84.25,11.0844
2023-05-14 00:00:00+00:00,77.2041,84.25,11.0844
2023-05-15 00:00:00+00:00,77.2041,84.25,11.0844
2023-05-16 00:00:00+00:00,79.1004,86.0862,11.3467
2023-05-17 00:00:00+00:00,79.9798,87.1619,11.464
2023-05-18 00:00:00+00:00,80.7642,87.5749,11.5124
2023-05-19 00:00:00+00:00,80.0366,86.4964,11.3554
2023-05-20 00:00:00+00:00,79.9093,86.277,11.366
2023-05-21 00:00:00+00:00,79.9093,86.277,11.366
2023-05-22 00:00:00+00:00,79.9093,86.277,11.366
2023-05-23 00:00:00+00:00,79.9379,86.4963,11.3499
2023-05-24 00:00:00+00:00,80.1665,86.5502,11.3504
2023-05-25 00:00:00+00:00,79.9669,86.1995,11.3243
2023-05-26 00:00:00+00:00,79.9841,85.8767,11.2816
2023-05-27 00:00:00+00:00,79.9667,85.919,11.3044
2023-05-28 00:00:00+00:00,79.9667,85.919,11.3044
2023-05-29 00:00:00+00:00,79.9667,85.919,11.3044
2023-05-30 00:00:00+00:00,80.0555,85.9013,11.2901
2023-05-31 00:00:00+00:00,80.6872,86.5119,11.3615
2023-06-01 00:00:00+00:00,80.9942,86.5009,11.3697
2023-06-02 00:00:00+00:00,80.9657,86.5764,11.3629
2023-06-03 00:00:00+00:00,80.8756,87.101,11.4139
2023-06-04 00:00:00+00:00,80.8756,87.101,11.4139
2023-06-05 00:00:00+00:00,80.8756,87.101,11.4139
2023-06-06 00:00:00+00:00,81.3294,87.0318,11.415
